Date,Amount,Category
2020-05-28,306.44,Entertainment
2020-05-28,997.66,Rent
2020-05-28,15.82,Transport
2020-05-28,362.38,Utilities
2020-05-28,465.69,Entertainment
2020-05-28,276.64,Utilities
2020-05-28,57.61,Utilities
2020-05-29,395.19,Entertainment
2020-05-29,321.84,Entertainment
2020-05-29,220.3,Transport
2020-05-29,101.08,Shopping
2020-05-30,61.93,Entertainment
2020-05-30,1104.38,Rent
2020-05-30,393.81,Transport
2020-05-30,495.93,Utilities
2020-05-30,85.15,Healthcare
2020-05-30,269.73,Healthcare
2020-05-30,231.29,Education
2020-05-31,291.87,Healthcare
2020-05-31,2188.67,Salary
2020-05-31,308.49,Shopping
2020-05-31,186.07,Utilities
2020-06-01,302.51,Freelance
2020-06-01,1042.96,Rent
2020-06-01,462.18,Freelance
2020-06-01,197.55,Groceries
2020-06-02,272.34,Utilities
2020-06-02,55.15,Entertainment
2020-06-02,456.07,Healthcare
2020-06-02,2070.24,Salary
2020-06-03,289.18,Healthcare
2020-06-03,42.23,Healthcare
2020-06-03,243.42,Shopping
2020-06-03,14.28,Healthcare
2020-06-03,335.94,Education
2020-06-03,2005.17,Salary
2020-06-04,449.91,Entertainment
2020-06-04,755.81,Investment Return
2020-06-04,464.33,Freelance
2020-06-04,296.37,Education
2020-06-04,85.59,Healthcare
2020-06-04,207.88,Groceries
2020-06-04,321.04,Education
2020-06-04,1047.71,Rent
2020-06-05,958.16,Rent
2020-06-05,255.67,Utilities
2020-06-05,1072.74,Rent
2020-06-05,22.94,Entertainment
2020-06-05,429.0,Education
2020-06-06,215.63,Entertainment
2020-06-06,236.83,Groceries
2020-06-06,188.66,Groceries
2020-06-06,411.09,Healthcare
2020-06-06,115.73,Shopping
2020-06-07,171.59,Healthcare
2020-06-07,204.61,Shopping
2020-06-07,127.58,Shopping
2020-06-07,31.22,Entertainment
2020-06-07,467.74,Transport
2020-06-07,141.45,Utilities
2020-06-07,2016.11,Salary
2020-06-08,484.92,Shopping
2020-06-08,174.8,Shopping
2020-06-08,582.43,Freelance
2020-06-08,1849.42,Salary
2020-06-08,289.06,Shopping
2020-06-08,468.79,Investment Return
2020-06-08,65.37,Entertainment
2020-06-08,207.58,Groceries
2020-06-08,691.86,Investment Return
2020-06-08,252.63,Healthcare
2020-06-09,60.81,Transport
2020-06-09,16.91,Healthcare
2020-06-10,981.12,Rent
2020-06-10,499.23,Education
2020-06-10,420.17,Entertainment
2020-06-10,62.71,Utilities
2020-06-11,1000.18,Rent
2020-06-11,1055.01,Rent
2020-06-11,249.34,Groceries
2020-06-11,175.33,Transport
2020-06-11,417.2,Utilities
2020-06-11,224.38,Groceries
2020-06-12,302.96,Education
2020-06-12,221.54,Groceries
2020-06-12,419.71,Shopping
2020-06-12,127.49,Education
2020-06-12,144.48,Education
2020-06-13,198.24,Groceries
2020-06-13,378.68,Freelance
2020-06-13,407.92,Investment Return
2020-06-13,444.52,Transport
2020-06-13,203.05,Groceries
2020-06-13,178.97,Utilities
2020-06-14,1805.51,Salary
2020-06-14,14.22,Transport
2020-06-14,387.52,Freelance
2020-06-14,502.4,Freelance
2020-06-14,109.45,Healthcare
2020-06-14,494.23,Entertainment
2020-06-14,465.62,Freelance
2020-06-15,403.78,Freelance
2020-06-15,459.01,Transport
2020-06-15,415.61,Freelance
2020-06-15,62.88,Healthcare
2020-06-15,2060.42,Salary
2020-06-15,233.86,Healthcare
2020-06-15,193.63,Utilities
2020-06-15,395.71,Entertainment
2020-06-15,483.46,Transport
2020-06-15,186.9,Groceries
2020-06-16,453.7,Investment Return
2020-06-16,170.26,Transport
2020-06-16,338.29,Utilities
2020-06-16,200.76,Groceries
2020-06-16,968.89,Rent
2020-06-17,248.12,Education
2020-06-17,397.78,Healthcare
2020-06-17,330.95,Utilities
2020-06-17,161.73,Utilities
2020-06-17,91.09,Utilities
2020-06-17,447.29,Healthcare
2020-06-17,207.65,Transport
2020-06-18,302.57,Entertainment
2020-06-18,74.93,Healthcare
2020-06-18,2073.17,Salary
2020-06-19,201.01,Groceries
2020-06-19,123.77,Entertainment
2020-06-19,112.57,Entertainment
2020-06-20,684.78,Investment Return
2020-06-20,991.89,Rent
2020-06-20,26.71,Education
2020-06-20,409.19,Healthcare
2020-06-20,430.3,Education
2020-06-20,1006.44,Rent
2020-06-20,345.86,Healthcare
2020-06-20,107.07,Healthcare
2020-06-20,424.19,Utilities
2020-06-20,10.56,Transport
2020-06-21,961.21,Rent
2020-06-22,206.51,Education
2020-06-22,180.43,Entertainment
2020-06-22,233.72,Groceries
2020-06-22,57.67,Transport
2020-06-23,330.56,Shopping
2020-06-23,171.02,Healthcare
2020-06-23,191.95,Shopping
2020-06-23,200.58,Groceries
2020-06-23,118.15,Healthcare
2020-06-24,202.13,Groceries
2020-06-24,258.65,Groceries
2020-06-24,239.3,Groceries
2020-06-24,355.85,Healthcare
2020-06-25,513.83,Investment Return
2020-06-25,493.36,Shopping
2020-06-25,138.87,Healthcare
2020-06-25,227.2,Education
2020-06-25,296.97,Freelance
2020-06-25,166.38,Education
2020-06-25,293.24,Education
2020-06-26,412.46,Transport
2020-06-26,396.38,Entertainment
2020-06-26,350.46,Healthcare
2020-06-26,1004.03,Rent
2020-06-26,2043.54,Salary
2020-06-26,26.97,Shopping
2020-06-26,400.28,Shopping
2020-06-27,1946.42,Salary
2020-06-27,142.12,Entertainment
2020-06-27,438.59,Transport
2020-06-27,204.62,Groceries
2020-06-27,495.58,Freelance
2020-06-28,137.32,Education
2020-06-28,2002.87,Salary
2020-06-28,408.33,Entertainment
2020-06-29,988.02,Rent
2020-06-29,377.87,Healthcare
2020-06-29,434.78,Freelance
2020-06-29,203.82,Education
2020-06-30,139.79,Utilities
2020-06-30,189.61,Utilities
2020-06-30,253.64,Education
2020-06-30,431.07,Utilities
2020-06-30,2026.26,Salary
2020-07-01,467.53,Transport
2020-07-02,232.59,Groceries
2020-07-02,442.86,Entertainment
2020-07-02,387.3,Entertainment
2020-07-02,147.17,Shopping
2020-07-02,565.32,Freelance
2020-07-03,1040.77,Rent
2020-07-03,331.5,Education
2020-07-03,364.54,Entertainment
2020-07-03,1898.44,Salary
2020-07-03,331.02,Transport
2020-07-03,2028.82,Salary
2020-07-03,632.88,Freelance
2020-07-03,120.17,Utilities
2020-07-04,117.55,Healthcare
2020-07-04,142.05,Education
2020-07-04,90.97,Shopping
2020-07-04,176.64,Groceries
2020-07-04,334.93,Healthcare
2020-07-04,136.33,Utilities
2020-07-05,466.32,Utilities
2020-07-05,127.22,Healthcare
2020-07-05,232.74,Transport
2020-07-06,1972.19,Salary
2020-07-06,61.81,Education
2020-07-06,55.45,Transport
2020-07-06,395.12,Utilities
2020-07-06,125.21,Entertainment
2020-07-06,112.7,Transport
2020-07-06,68.78,Shopping
2020-07-06,263.99,Transport
2020-07-06,1944.18,Salary
2020-07-06,179.18,Groceries
2020-07-07,1928.69,Salary
2020-07-07,295.31,Healthcare
2020-07-07,202.11,Entertainment
2020-07-07,2047.43,Salary
2020-07-08,204.73,Groceries
2020-07-08,453.32,Utilities
2020-07-08,428.49,Transport
2020-07-08,321.1,Education
2020-07-08,252.04,Entertainment
2020-07-08,340.16,Entertainment
2020-07-09,176.73,Healthcare
2020-07-09,171.52,Transport
2020-07-09,318.74,Education
2020-07-09,401.46,Transport
2020-07-10,212.84,Education
2020-07-10,276.33,Healthcare
2020-07-11,496.28,Education
2020-07-11,249.7,Groceries
2020-07-11,176.33,Groceries
2020-07-11,201.88,Utilities
2020-07-11,336.66,Transport
2020-07-11,594.45,Investment Return
2020-07-12,200.47,Groceries
2020-07-12,922.22,Rent
2020-07-12,346.5,Utilities
2020-07-12,2050.94,Salary
2020-07-13,252.79,Groceries
2020-07-13,1941.07,Salary
2020-07-13,230.83,Utilities
2020-07-13,546.12,Investment Return
2020-07-13,199.35,Utilities
2020-07-13,499.82,Shopping
2020-07-13,467.37,Freelance
2020-07-13,557.41,Investment Return
2020-07-14,153.74,Groceries
2020-07-14,179.96,Transport
2020-07-14,220.25,Utilities
2020-07-14,214.27,Groceries
2020-07-14,330.36,Freelance
2020-07-14,197.51,Transport
2020-07-14,480.68,Entertainment
2020-07-14,442.78,Healthcare
2020-07-14,492.37,Entertainment
2020-07-15,140.65,Transport
2020-07-15,1995.06,Salary
2020-07-15,172.74,Groceries
2020-07-15,216.61,Utilities
2020-07-16,392.37,Entertainment
2020-07-16,872.02,Rent
2020-07-16,229.41,Groceries
2020-07-16,447.73,Transport
2020-07-16,496.74,Investment Return
2020-07-16,269.5,Transport
2020-07-16,323.16,Freelance
2020-07-16,16.14,Entertainment
2020-07-17,198.73,Transport
2020-07-17,304.93,Entertainment
2020-07-17,37.0,Education
2020-07-17,59.72,Healthcare
2020-07-17,109.02,Utilities
2020-07-17,485.55,Investment Return
2020-07-17,2223.05,Salary
2020-07-18,275.8,Education
2020-07-18,349.08,Transport
2020-07-19,265.5,Entertainment
2020-07-19,1046.43,Rent
2020-07-19,1040.58,Rent
2020-07-20,422.34,Healthcare
2020-07-20,253.22,Healthcare
2020-07-20,241.65,Shopping
2020-07-20,1073.25,Rent
2020-07-20,545.78,Freelance
2020-07-21,232.95,Transport
2020-07-21,458.14,Healthcare
2020-07-21,2097.94,Salary
2020-07-21,571.05,Freelance
2020-07-22,137.9,Education
2020-07-22,113.11,Education
2020-07-22,34.08,Entertainment
2020-07-22,370.35,Shopping
2020-07-22,385.88,Healthcare
2020-07-22,258.14,Groceries
2020-07-22,932.54,Rent
2020-07-22,331.92,Transport
2020-07-22,277.97,Groceries
2020-07-22,534.05,Investment Return
2020-07-22,326.94,Transport
2020-07-23,90.29,Education
2020-07-23,232.43,Groceries
2020-07-23,107.57,Shopping
2020-07-24,2091.81,Salary
2020-07-24,2100.31,Salary
2020-07-24,185.32,Education
2020-07-24,40.37,Education
2020-07-25,395.42,Transport
2020-07-25,91.09,Utilities
2020-07-25,316.57,Entertainment
2020-07-25,23.22,Transport
2020-07-25,247.09,Groceries
2020-07-25,266.42,Shopping
2020-07-25,58.91,Shopping
2020-07-26,83.65,Transport
2020-07-26,416.82,Transport
2020-07-26,12.43,Shopping
2020-07-26,67.77,Entertainment
2020-07-26,446.32,Utilities
2020-07-26,983.24,Rent
2020-07-26,247.19,Groceries
2020-07-26,2146.77,Salary
2020-07-26,1041.89,Rent
2020-07-27,1015.43,Rent
2020-07-27,872.39,Rent
2020-07-28,509.07,Investment Return
2020-07-28,292.58,Healthcare
2020-07-28,1074.69,Rent
2020-07-28,83.11,Entertainment
2020-07-28,495.83,Freelance
2020-07-28,143.9,Healthcare
2020-07-29,947.8,Rent
2020-07-29,131.31,Entertainment
2020-07-30,952.26,Rent
2020-07-30,1032.55,Rent
2020-07-30,962.42,Rent
2020-07-30,396.21,Utilities
2020-07-30,334.16,Education
2020-07-30,388.16,Education
2020-07-30,177.9,Transport
2020-07-30,1063.79,Rent
2020-07-30,304.21,Freelance
2020-07-30,652.36,Investment Return
2020-07-31,408.97,Utilities
2020-07-31,179.29,Transport
2020-07-31,105.48,Utilities
2020-07-31,907.28,Rent
2020-08-01,1840.96,Salary
2020-08-01,290.15,Education
2020-08-01,341.86,Healthcare
2020-08-01,2132.53,Salary
2020-08-01,387.57,Shopping
2020-08-01,220.9,Groceries
2020-08-02,421.46,Healthcare
2020-08-02,534.8,Investment Return
2020-08-03,171.53,Utilities
2020-08-03,223.57,Groceries
2020-08-04,995.43,Rent
2020-08-04,309.57,Transport
2020-08-04,87.57,Shopping
2020-08-04,2026.16,Salary
2020-08-04,445.97,Shopping
2020-08-04,27.48,Utilities
2020-08-04,326.56,Transport
2020-08-05,337.99,Healthcare
2020-08-05,62.67,Shopping
2020-08-05,239.37,Education
2020-08-05,2060.34,Salary
2020-08-05,245.72,Groceries
2020-08-05,478.06,Utilities
2020-08-05,1055.31,Rent
2020-08-05,1983.75,Salary
2020-08-06,251.09,Entertainment
2020-08-06,225.7,Groceries
2020-08-06,546.78,Investment Return
2020-08-06,19.94,Healthcare
2020-08-06,1809.31,Salary
2020-08-06,75.76,Healthcare
2020-08-07,82.25,Entertainment
2020-08-07,923.5,Rent
2020-08-07,24.35,Shopping
2020-08-07,133.91,Transport
2020-08-07,354.14,Education
2020-08-07,235.9,Entertainment
2020-08-07,227.44,Education
2020-08-08,965.24,Rent
2020-08-08,2036.02,Salary
2020-08-08,303.79,Transport
2020-08-08,895.35,Rent
2020-08-08,34.13,Transport
2020-08-09,358.48,Freelance
2020-08-09,240.71,Transport
2020-08-09,102.66,Healthcare
2020-08-09,375.75,Utilities
2020-08-10,936.86,Rent
2020-08-10,331.26,Shopping
2020-08-10,967.24,Rent
2020-08-10,1102.84,Rent
2020-08-10,29.38,Healthcare
2020-08-10,227.04,Healthcare
2020-08-10,315.14,Healthcare
2020-08-10,278.23,Transport
2020-08-10,972.68,Rent
2020-08-10,1046.97,Rent
2020-08-10,110.23,Entertainment
2020-08-10,425.9,Shopping
2020-08-11,216.68,Shopping
2020-08-11,608.29,Investment Return
2020-08-11,113.97,Entertainment
2020-08-12,257.83,Groceries
2020-08-12,487.84,Shopping
2020-08-12,37.96,Transport
2020-08-12,108.4,Education
2020-08-12,442.63,Shopping
2020-08-12,287.19,Education
2020-08-12,438.23,Shopping
2020-08-13,285.15,Education
2020-08-13,35.66,Transport
2020-08-13,431.47,Healthcare
2020-08-13,334.24,Healthcare
2020-08-14,238.79,Investment Return
2020-08-14,70.9,Entertainment
2020-08-14,978.37,Rent
2020-08-14,102.17,Education
2020-08-15,373.32,Utilities
2020-08-15,541.53,Freelance
2020-08-15,182.37,Groceries
2020-08-15,116.18,Transport
2020-08-15,383.02,Education
2020-08-15,476.63,Freelance
2020-08-16,441.54,Entertainment
2020-08-16,430.2,Education
2020-08-16,188.88,Healthcare
2020-08-16,91.08,Shopping
2020-08-16,184.11,Healthcare
2020-08-17,2160.52,Salary
2020-08-17,33.28,Healthcare
2020-08-17,119.49,Transport
2020-08-17,245.77,Investment Return
2020-08-17,316.71,Transport
2020-08-17,263.21,Entertainment
2020-08-17,205.34,Groceries
2020-08-18,185.74,Groceries
2020-08-18,35.09,Education
2020-08-18,116.02,Transport
2020-08-18,34.66,Transport
2020-08-18,99.82,Shopping
2020-08-18,396.29,Shopping
2020-08-19,246.06,Shopping
2020-08-19,130.5,Education
2020-08-19,498.34,Education
2020-08-19,389.74,Utilities
2020-08-19,260.54,Groceries
2020-08-19,187.64,Transport
2020-08-19,218.06,Entertainment
2020-08-19,1017.77,Rent
2020-08-20,220.54,Groceries
2020-08-20,236.76,Groceries
2020-08-20,266.64,Healthcare
2020-08-20,70.01,Entertainment
2020-08-20,949.46,Rent
2020-08-20,181.59,Groceries
2020-08-21,75.63,Education
2020-08-21,366.49,Entertainment
2020-08-21,1971.74,Salary
2020-08-21,250.64,Transport
2020-08-21,1054.12,Rent
2020-08-22,992.32,Rent
2020-08-22,994.46,Rent
2020-08-22,210.15,Groceries
2020-08-22,68.27,Transport
2020-08-23,448.84,Shopping
2020-08-23,278.21,Investment Return
2020-08-23,780.13,Freelance
2020-08-23,272.18,Healthcare
2020-08-23,210.54,Entertainment
2020-08-23,2072.87,Salary
2020-08-23,209.68,Groceries
2020-08-24,116.69,Entertainment
2020-08-24,33.1,Transport
2020-08-24,952.26,Rent
2020-08-24,25.89,Transport
2020-08-24,400.58,Entertainment
2020-08-24,217.62,Groceries
2020-08-24,499.25,Healthcare
2020-08-25,149.88,Healthcare
2020-08-25,200.72,Groceries
2020-08-25,1026.95,Rent
2020-08-25,329.17,Utilities
2020-08-25,341.42,Investment Return
2020-08-25,2015.65,Salary
2020-08-25,203.26,Groceries
2020-08-25,316.91,Investment Return
2020-08-25,94.76,Education
2020-08-25,2003.77,Salary
2020-08-26,238.93,Transport
2020-08-26,466.04,Education
2020-08-26,471.63,Utilities
2020-08-26,227.28,Groceries
2020-08-26,332.09,Transport
2020-08-26,444.1,Transport
2020-08-26,542.18,Freelance
2020-08-27,2010.12,Salary
2020-08-27,359.83,Utilities
2020-08-27,471.59,Investment Return
2020-08-27,929.64,Rent
2020-08-28,68.8,Shopping
2020-08-28,221.97,Education
2020-08-28,426.68,Shopping
2020-08-28,476.0,Healthcare
2020-08-28,278.25,Shopping
2020-08-28,330.9,Shopping
2020-08-29,416.61,Investment Return
2020-08-29,190.26,Shopping
2020-08-29,468.51,Transport
2020-08-29,179.4,Groceries
2020-08-29,332.59,Entertainment
2020-08-29,286.67,Entertainment
2020-08-29,486.1,Education
2020-08-29,27.37,Shopping
2020-08-29,149.51,Utilities
2020-08-30,97.19,Education
2020-08-30,2092.06,Salary
2020-08-30,54.91,Utilities
2020-08-31,488.66,Freelance
2020-08-31,482.47,Healthcare
2020-08-31,1010.36,Rent
2020-08-31,618.55,Freelance
2020-08-31,64.34,Entertainment
2020-09-01,253.06,Education
2020-09-01,192.04,Groceries
2020-09-01,117.04,Entertainment
2020-09-02,114.75,Transport
2020-09-02,158.0,Utilities
2020-09-02,1764.46,Salary
2020-09-02,184.8,Healthcare
2020-09-03,1128.46,Rent
2020-09-03,256.83,Utilities
2020-09-03,438.25,Healthcare
2020-09-04,398.54,Shopping
2020-09-04,401.54,Shopping
2020-09-04,101.67,Shopping
2020-09-04,21.69,Entertainment
2020-09-04,50.59,Transport
2020-09-04,375.13,Investment Return
2020-09-04,93.18,Utilities
2020-09-04,1993.35,Salary
2020-09-05,244.81,Groceries
2020-09-05,195.74,Healthcare
2020-09-05,1026.09,Rent
2020-09-05,57.74,Transport
2020-09-06,210.83,Groceries
2020-09-06,86.93,Healthcare
2020-09-06,1965.86,Salary
2020-09-06,458.84,Investment Return
2020-09-06,421.5,Investment Return
2020-09-06,438.55,Freelance
2020-09-06,372.26,Utilities
2020-09-07,154.89,Shopping
2020-09-07,335.09,Shopping
2020-09-07,249.7,Entertainment
2020-09-07,262.7,Utilities
2020-09-07,598.21,Investment Return
2020-09-08,1047.12,Rent
2020-09-08,91.54,Transport
2020-09-08,149.82,Healthcare
2020-09-08,368.23,Utilities
2020-09-09,351.07,Utilities
2020-09-09,141.94,Education
2020-09-09,984.93,Rent
2020-09-09,234.85,Transport
2020-09-09,426.81,Education
2020-09-10,2117.73,Salary
2020-09-10,484.77,Transport
2020-09-10,138.3,Utilities
2020-09-10,63.53,Education
2020-09-11,73.75,Entertainment
2020-09-11,207.55,Utilities
2020-09-11,257.25,Groceries
2020-09-11,871.16,Rent
2020-09-11,204.29,Healthcare
2020-09-11,201.84,Groceries
2020-09-11,179.58,Groceries
2020-09-11,406.5,Entertainment
2020-09-12,290.74,Education
2020-09-12,210.32,Groceries
2020-09-13,445.96,Education
2020-09-13,79.78,Transport
2020-09-13,283.91,Education
2020-09-13,258.32,Transport
2020-09-13,72.55,Transport
2020-09-13,566.72,Freelance
2020-09-14,1015.6,Rent
2020-09-14,474.9,Healthcare
2020-09-14,288.26,Freelance
2020-09-14,146.88,Healthcare
2020-09-14,285.85,Transport
2020-09-14,284.39,Transport
2020-09-14,99.08,Healthcare
2020-09-15,449.49,Transport
2020-09-15,449.99,Utilities
2020-09-15,1103.36,Rent
2020-09-15,688.81,Investment Return
2020-09-15,325.52,Healthcare
2020-09-15,1039.44,Rent
2020-09-15,189.58,Groceries
2020-09-15,421.08,Entertainment
2020-09-15,418.35,Education
2020-09-16,335.11,Shopping
2020-09-16,190.97,Groceries
2020-09-17,255.94,Entertainment
2020-09-17,270.42,Entertainment
2020-09-17,979.72,Rent
2020-09-18,83.11,Education
2020-09-18,1025.6,Rent
2020-09-18,224.49,Groceries
2020-09-18,215.32,Groceries
2020-09-18,2043.73,Salary
2020-09-18,362.96,Transport
2020-09-18,236.9,Groceries
2020-09-18,388.99,Healthcare
2020-09-18,182.57,Shopping
2020-09-18,338.41,Entertainment
2020-09-19,265.67,Shopping
2020-09-19,234.32,Education
2020-09-20,321.07,Transport
2020-09-21,140.58,Healthcare
2020-09-21,233.82,Groceries
2020-09-21,238.22,Groceries
2020-09-21,477.25,Education
2020-09-21,146.18,Healthcare
2020-09-22,244.0,Groceries
2020-09-22,169.97,Entertainment
2020-09-22,1109.73,Rent
2020-09-22,430.0,Utilities
2020-09-22,190.15,Groceries
2020-09-22,193.08,Utilities
2020-09-22,419.68,Transport
2020-09-22,1006.98,Rent
2020-09-24,950.38,Rent
2020-09-24,56.85,Utilities
2020-09-24,2050.54,Salary
2020-09-25,569.56,Investment Return
2020-09-25,464.46,Freelance
2020-09-25,1044.66,Rent
2020-09-25,116.34,Healthcare
2020-09-25,291.3,Healthcare
2020-09-25,486.59,Entertainment
2020-09-25,156.0,Shopping
2020-09-25,453.79,Transport
2020-09-25,446.46,Transport
2020-09-26,216.85,Groceries
2020-09-26,687.78,Freelance
2020-09-26,236.15,Education
2020-09-27,345.85,Utilities
2020-09-27,699.79,Investment Return
2020-09-27,222.61,Utilities
2020-09-27,1836.73,Salary
2020-09-28,208.19,Shopping
2020-09-28,382.72,Utilities
2020-09-28,184.16,Utilities
2020-09-28,145.35,Transport
2020-09-29,1003.02,Rent
2020-09-29,2005.8,Salary
2020-09-29,363.13,Shopping
2020-09-29,19.97,Transport
2020-09-29,1963.29,Salary
2020-09-29,446.57,Education
2020-09-29,472.58,Freelance
2020-09-29,142.75,Education
2020-09-30,1084.9,Rent
2020-09-30,207.47,Groceries
2020-09-30,207.92,Groceries
2020-09-30,445.72,Entertainment
2020-09-30,967.46,Rent
2020-09-30,320.14,Education
2020-10-01,509.06,Investment Return
2020-10-01,998.44,Rent
2020-10-01,2038.23,Salary
2020-10-01,295.49,Transport
2020-10-01,217.33,Entertainment
2020-10-01,359.08,Freelance
2020-10-02,59.02,Entertainment
2020-10-02,168.4,Groceries
2020-10-02,333.49,Education
2020-10-02,469.79,Shopping
2020-10-02,378.13,Entertainment
2020-10-03,966.65,Rent
2020-10-03,440.81,Healthcare
2020-10-03,242.96,Groceries
2020-10-03,1041.61,Rent
2020-10-03,177.39,Healthcare
2020-10-03,157.81,Healthcare
2020-10-03,337.51,Investment Return
2020-10-04,334.49,Utilities
2020-10-04,631.75,Investment Return
2020-10-04,139.54,Healthcare
2020-10-04,13.33,Transport
2020-10-04,327.75,Entertainment
2020-10-04,1886.88,Salary
2020-10-04,227.5,Groceries
2020-10-04,162.85,Groceries
2020-10-05,87.08,Education
2020-10-05,1098.41,Rent
2020-10-05,2218.72,Salary
2020-10-05,554.89,Freelance
2020-10-05,310.0,Transport
2020-10-06,191.55,Healthcare
2020-10-06,90.67,Healthcare
2020-10-06,40.86,Utilities
2020-10-06,16.74,Shopping
2020-10-06,703.64,Freelance
2020-10-07,455.64,Transport
2020-10-07,40.05,Education
2020-10-07,2148.52,Salary
2020-10-08,237.84,Groceries
2020-10-08,61.38,Shopping
2020-10-08,254.49,Education
2020-10-08,374.65,Transport
2020-10-09,1019.53,Rent
2020-10-09,239.64,Shopping
2020-10-09,63.19,Healthcare
